osobiste stosunki,personal relations,
osobistego do,personal area to,
osobistego nie,no personal,
osobisty dostęp,personal access,
osobna ustawa,separate law,
osobno nad,separately on,
ostateczna decyzja,definitive decision,
ostateczna dokument,final commission working document,
ostateczna komunikat,final communication,
ostateczną decyzję,final decision,
ostateczną eliminację,eventual elimination,
ostateczne przyjęcie,final adoption,
ostateczne stanowisko,definitive position,
ostatecznego głosowania,final vote,
ostatecznej decyzji,final decision,
ostatecznej eliminacji,eventual elimination,
ostatecznie przyjęty,finally adopted,
ostatecznych propozycji,final proposal,
ostatecznym celem,final objective,
ostatecznym głosowaniem,final vote,
ostatecznym stanowisku,final position,
ostatecznym zakazem,definitive ban,
ostatni akapit,last subparagraph,
ostatni artykuł,last article,
ostatni posiadacz,last holder,
ostatnich czterech,last four,
ostatnich wyników,recent findings,
ostatnie dramatyczne,recent dramatic,
ostatnie głosowanie,vote on,
ostatniego posiadacza,last holder,
ostatniego posiedzenia,last sitting,
ostatniego produktu,last product,
ostatniej przed,last part-session before,
ostatnim artykule,last article,
ostatnim przypadku,latter case,
ostatnim roku,last year,
ostatnio koszty,recently these costs,
ostatnio przyjęty,recently adopted,
ostrej toksyczności,acute toxicity,
oszacowania celu,objective estimation,
oszacowania użycia,assessment of the use,
oszacowania wpływu,impact assessment,
oszczędności energii,energy savings,
oszczędność energii,energy savings,
oszczędzania energii,saving energy,
oszustwami podatkowymi,tax fraud,
ośrodek badawczy,research centre,
ośrodka kwalifikacji,centre for professional qualifications,
ośrodkowi informacji,information centre,
oświadczenia do,declaration provided for,
oświadczenia komisji,statement before the committee,
oświadczenia następuje,statement shall be followed,
oświadczenia nie,declaration shall not,
oświadczenia o,declaration with,
oświadczenia osobistego,personal statement,
oświadczenia po,statement at,
oświadczenia przed,statement before,
oświadczenie jest,declaration is,
oświadczenie pisemne,written declaration,
otoczenia celnego,customs environment,
otrzyma bezwzględnej,an absolute,
otrzymać dokumentację,documentation must be received,
otrzymać odpowiedź,receive an answer,
otrzymają pomoc,receive community assistance,
otrzymali bezwzględną,an absolute,
otrzymali fundusze,received community funds,
otrzymał następnie,subsequently received,
otrzymał również,also received,
otrzymała prawidłową,received the correct,
otrzymany bezpośrednio,obtained directly,
otrzymany tekst,text he has received,
otrzymywać fundusze,receive and manage funds,
otwarcia do,opening to,
otwarcia rynków,market opening,
otwarcia rynku,market opening,
otwarcie rynku,market opening,
otwarciem głosowania,opening the vote,
otwarciem rynku,opening of the market,
otwarciu rynku,opening of the market,
otwarta dla,open to,
otwarta do,open for,
otwartą metodą,method of open,
otwartą metodę,open method,
otwarte dla,open to,
otwartego eu,open eu,
otwartego międzynarodowego,open international,
otwartego obrotu,open trading,
otwartego otoczenia,open environment,
otwartej metody,open method,
otwartej metodzie,open method,
otwarty dialog,open dialogue,
otwarty dla,open to,
otwarty rynek,market opening,
owocnych stosunków,fruitful relations,
oznacza całość,means the totality,
oznacza cykl,means a cycle,
oznacza członka,means a member,
oznacza detalistę,means a retailer,
oznacza dowolne,means any,
oznacza formalną,mean the formal,
oznacza ilościowy,means a quantitative,
oznacza ilość,means the amount,
oznacza instytucję,means the community institution,
oznacza jakikolwiek,means any,
oznacza każdą,means any,
oznacza każde,mean any,
oznacza każdy,means any,
oznacza konferencję,means the conference,
oznacza kwadrat,means a square,
oznacza maksymalną,means the maximum,
oznacza międzyrządowy,means the intergovernmental,
oznacza operacje,meaning all operations,
oznacza organizację,organization means,
oznacza ostatnie,means the last,
oznacza ozon,means ozone,
oznacza pojazd,vehicle designated,
oznacza poziom,means a level,
oznacza producenta,means the manufacturer,
oznacza protokół,means the montreal protocol,
oznacza również,also means,
oznacza składnik,means a component,
oznacza standardową,means a standard,
oznacza stężenie,means the concentration,
oznacza stronę,means a party,
oznacza strony,means a party,
oznacza sumę,means the sum,
oznacza to,this means,
oznacza uwolnienie,means the release,
oznacza użycie,the use,
oznacza współpracę,mean cooperation,
oznacza wszelkie,mean any,
oznacza wszystkie,means all,
oznacza zmniejszenie,mean the reduction,
oznaczają inne,means other,
oznaczają płynne,means liquid,
oznaczają te,means those,
oznaczają tlenek,mean nitric oxide,
oznaczają wodę,means water,
oznaczają wszelkie,mean any,
oznaczają wszystkie,mean all,
oznaczają zmiany,change means,
oznaczania opakowań,marking of packaging,
oznaczeniami graficznymi,graphical marking,
oznaczeń graficznych,graphical marking,
ozonu dla,to ozone,
ozonu o,for ozone,
ozonu objętość,ozone the volume,
ozonu powinien,ozone should,
ozonu przekraczają,ozone concentrations exceed,
paliw do,fuel for,
paliw kopalnych,fossil fuel,
paliw stałych,solid fuel,
paliw transportowych,transport fuel,
paliwa dla,fuel for,
paliwa lotniczego,aircraft fuel,
paliwa obecnych,fuel meet current,
paliwa powinny,fuel should,
paliwa stałe,solid fuel,
paliwa wodorowe,hydrogen and fuel,
paliwo gazowe,fuel gas,
palnych jako,combustible waste as,
państw docelowych,target country,
państwa bez,state without,
państwa do,state to,
państwa docelowego,target country,
państwa rozwinięte,developed country,
państwa strony,country party,
państwa trzeciego,third country,
państwach docelowych,target country,
państwami docelowymi,target country,
państwo to,this country,
państwo trzecie,third country,
państwowy program,state programme,
państwowych do,state resources for,
państwowych od,state of,
państwu główną,state the main,
para wodna,water vapour,
parlamencie nad,on each of parliament,
parlamencie rozdział,parliament chapter,
parlamencie tym,to parliament,
parlament bez,parliament without,
parlament był,parliament is,
parlament decyduje,parliament shall decide,
parlament głosował,vote in parliament,
parlament głosuje,parliament shall,
parlament informuje,inform parliament,
parlament jest,parliament shall,
parlament może,parliament may,
parlament nie,parliament that,
parlament o,parliament on,
parlament obraduje,parliament may deliberate,
parlament opinii,parliament's opinion,
parlament po,to parliament,
parlament podejmuje,drawing up parliament,
parlament porządku,parliament's agenda,
parlament rezolucję,parliament's resolution,
parlament rozpatruje,parliament shall examine,
parlament są,parliament shall,
parlament większością,a majority,
parlament wskazuje,parliament shall indicate,
parlament wziął,parliament to take,
parlament zapewnia,ensure that parliament,
parlament zastrzega,parliament shall reserve,
parlament zatwierdza,parliament does not approve,
parlament zbiera,parliament convened,
parlamentarne tytuł,parliamentary committees title,
parlamentarnej komisja,parliamentary committee,
parlamentarnej komisji,parliamentary committee,
parlamentarnych jest,parliamentary committees shall,
parlamentem co,to parliament,
parlamentowi do,to parliament,
parlamentowi jednocześnie,parliament simultaneously,
parlamentowi jedynie,parliament only,
parlamentowi nowej,new nomination to parliament,
parlamentowi pod,by parliament,
parlamentowi procedura,parliament procedure,
parlamentowi propozycję,parliament a proposal,
parlamentowi sprawozdanie,a report,
parlamentowi wszelkich,parliament with any,
parlamentów tytuł,title x parliament,
parlamentu co,that parliament,
parlamentu debaty,debate unless parliament,
parlamentu do,parliament access to,
parlamentu dotyczący,parliament shall refer,
parlamentu może,may convene parliament,
parlamentu o,by parliament,
parlamentu odnośnie,parliament regarding,
parlamentu po,parliament to,
parlamentu procedura,parliament codecision procedure,
parlamentu przez,by parliament,
parlamentu pytając,parliament by asking,
parlamentu są,parliament is,
parlamentu sprawozdanie,report back to parliament,
parlamentu wskazuje,parliament shall indicate,
parlamentu wszelkie,all parliament's unfinished,
partia polityczna,political party,
partiami politycznymi,political party,
partią komunistyczną,communist party,
partie polityczne,political party,
partii komunistycznej,communist party,
partii politycznej,political party,
partii politycznych,political party,
partiom politycznym,political party,
partnera handlowego,trading partner,
partnerem handlowym,trading partner,
partnerów handlowych,trading partner,
partnerstwa między,partnership between,
partnerstwa poprzez,partnership through,
partnerstwa strategicznego,strategic partnership,
partnerstwa unii,union's partnership,
partnerstwie między,partnership between,
partnerstwo obejmuje,partnership shall involve,
partnerstwo różnych,partnership between different,
partnerstwo strategiczne,strategic partnership,
pasażerski pomiędzy,passenger movements between,
pasażerskiego do,passenger movements to,
pasywnego ogrzewania,passive heating,
paszport językowy,language passport,
paszportów językowych,language passport,
pcb każdy,pcb equipment each,
pcb od,of certain pcb,
pełną uwagę,full consideration,
pełne partnerstwo,full partnership,
pełne poszanowanie,full respect,
pełne sprawozdanie,full report,
pełnego obrazu,full picture,
pełnego poszanowania,full respect,
pełnego potencjału,full research potential,
pełnego udziału,full participation,
pełnego wykonania,full implementation,
pełnego wzajemnego,complete mutual,
pełnego zaangażowania,full involvement,
pełni pod,full consideration to,
pełni równorzędnym,full equivalent,
pełni skuteczną,fully effective,
pełni swoje,exercise his,
pełni swojego,fully exploit its,
pełni szanować,fully respected,
pełni wykorzysta,fully exploited,
pełni zaangażowana,fully committed,
pełni zaangażowane,fully involved,
pełni zgodna,fully compatible,
pełni zgodny,fully consistent,
pełny potencjał,full potential,
pełny udział,full participation,
pełny zakres,full range,
pełnych kosztów,full costs,
pełnym poszanowaniu,full respect,
penetracji rynku,market penetration,
personelu między,staff secondments between,
perspektywa finansowa,financial perspective,
perspektywach finansowych,financial perspective,
perspektywą finansową,financial perspective,
perspektywie następnych,perspective of the next,
perspektywie uczenia,learning perspective,
perspektywy dla,view to,
perspektywy rynkowej,market perspective,
perspektywy zmian,change perspective,
pestycydów między,pesticide free cultivation among,
petycją parlament,petition to parliament,
petycje do,petition to,
petycji do,petition to,
petycji parlament,petition to parliament,
pewien standard,certain standard,
pewien stopień,certain degree,
pewne konkretne,some specific,
pewne niedogodności,some discomfort,
pewne postępy,some progress,
pewne szczegółowe,some of the particular,
pewne wstępne,some preliminary,
pewnego czasu,certain period,
pewnego stopnia,some extent,
pewnej liczby,certain number,
pewnych ilości,an equivalent quantity,
pewnych szczególnych,certain specific,
pewnych warunkach,certain conditions,
pewnych ważnych,certain important,
pewnych wyników,certain results,
pewnym stopniu,certain degree,
pewnymi warunkami,some conditions,
ph powyżej,ph value over,
piątego programu,fifth framework programme,
piąty program,action programme,
pielęgnacji drzew,tree care,
pieniędzy nie,money should not,
pieniężnej unii,union's financial,
pierwotnego tekstu,original text,
pierwsza izba,first chamber,
pierwsza opinia,first eesc opinion,
pierwsza rata,first grant instalment,
pierwsza sesja,first session,
pierwsza transza,first instalment,
pierwszą sesją,first session,
pierwsze czytanie,first reading,
pierwsze sprawozdanie,first report,
pierwsze wyniki,first results,
pierwszego czytania,first reading,
pierwszego dnia,first day,
pierwszego głosowania,first voting,
pierwszego języka,first language,
pierwszego okresu,first commitment period,
pierwszego posiedzenia,first meeting,
pierwszego półrocza,first semester,
pierwszego przeglądu,first review,
pierwszego roku,first year,
pierwszego rzecznika,first ombudsman,
pierwszego sygnatariusza,first signatory,
pierwszego wyjaśnienia,first explanation,
pierwszej debaty,first discussion,
pierwszej fazie,first phase,
pierwszej fazy,first phase,
pierwszej instalacji,first installation,
pierwszej instancji,first instance,
pierwszej kolejności,first in order,
pierwszej połowie,first half,
pierwszej sesji,first session,
pierwszej umowy,first framework agreement,
pierwszemu krajowi,first enp partner country,
pierwszeństwo ma,have priority,
pierwszeństwo promowaniu,priority to the promotion,
pierwszy etap,first phase,
pierwszy krok,first step,
pierwszy plan,first action plan,
pierwszy przegląd,first review,
pierwszy punkt,first item,
pierwszy rok,first year,
pierwszy traktatu,treaty and the first,
pierwszych dwóch,first two,
pierwszych trzech,first three,
pierwszym akapicie,first subparagraph,
pierwszym czytaniu,first reading,
pierwszym etapem,first phase,
pierwszym krajem,first non-european country,
pierwszym krokiem,first step,
pierwszym kwartale,first quarter,
pierwszym okresem,first commitment period,
pierwszym okresie,first commitment period,
pierwszym posiedzeniu,first committee meeting,
pierwszym praktycznym,first practical,
pierwszym przypadku,first case,
pierwszym sprawozdaniu,first report,
pięcioletni program,five-year work programme,
pięcioletniego programu,five-year work programme,
pięcioletnim programie,five-year work programme,
pięć kluczowych,five key,
pięć spośród,five of,
piętnaście dni,fifteen days,
pilna potrzeba,urgent need,
pilną potrzebę,urgency of using,
pilnie potrzebne,urgently required,
pilności sprawy,urgency of the matter,
pilnych potrzeb,urgent need,
pilnym może,urgent may,
pilotażowa akcja,pilot action,
pilotażowym będą,will require pilot,
pisemną prośbę,written request,
pisemne do,for written,
pisemne oświadczenie,written statement,
pisemne uzasadnienie,written justification,
pisemnego wniosku,written application,
pisemnego zawiadomienia,written notification,
pisemnej deklaracji,written declaration,
pisemnej odpowiedzi,written reply,
pisemnej umowie,written agreement,
pisemny wniosek,written request,
piśmie parlament,parliament in writing,
plan działania,action plan,
plan działań,action plan,
plan pracy,work plan,
plan strategii,strategy and action plan,
plan ten,this action plan,
plan zawiera,plan shall,
planach działania,action plan,
planach działań,plan of action,
planami działania,action plan,
planami działań,action plan,
planem działania,action plan,
planem działań,action plan,
planem finansowym,financial plan,
planety do,planet to,
planie działania,action plan,
planie działań,plan of action,
planowania przyszłych,planning a future,
planowania regionalnego,regional planning,
planowania strategicznego,strategic planning,
planowania transportu,transport planning,
planowanie infrastruktury,infrastructure planning,
planowanie strategiczne,strategic planning,
planowanie swoich,planning of their,
planów działania,action plan,
planów działań,action plan,
planów wstępnych,provisional level,
planu działania,action plan,
planu działań,action plan,
planu finansowego,financial plan,
planu pracy,work plan,
planu priorytetowych,priority interconnection plan,
planu reformy,reform plan,
planu wstępnego,provisional plan,
plany działania,action plan,
plany działań,action plan,
plany przystosowania,planning for adaptation,
plastikową kartą,plastic card,
platformę współpracy,cooperation platform,
platformy instytucjonalnej,institutional platform,
plenarnych do,in plenary,
plenarnych za,at plenary,
plenarnym bez,plenary without,
plenarnym tytuł,plenary title,
płaca pozostaje,salary remains,
płace realne,real earnings,
płatności ostatecznej,final payment,
płci jest,gender equality is,
płci męskiej,male sex,
płci żeńskiej,female sex,
płynnych bądź,liquid or gaseous,
płynów zawartych,fluid contained,
po części,in part,
po debacie,in the debate,
po decyzji,decision on,
po drugie,to other,
po drugiej,on the other,
po drugim,the second,
po głosowaniu,voted on,
po ich,on him,
po jego,to its,
po jej,for its,
po każdej,after conducting any,
po każdych,either at,
po każdym,after each,
po konsultacji,in consultation,
po którym,on which,
po mianowaniu,to the appointment,
po migrację,to migration,
po obu,on both,
po pierwsze,to the main,
po pierwszych,after the first,
po pierwszym,in first,
po ponownych,to new,
po posiedzeniu,sitting or at,
po przekroczeniu,after the infringement,
po przerwie,after a break,
po przyjęciu,party to,
po przystąpieniu,accession to,
po przystępnej,at an accessible,
po ratyfikacji,for ratification,
po raz,the first,
po rozpoczęciu,after the commencement,
po starannym,after careful,
po stronie,way to,
po swoim,for their,
po to,to this,
po trzech,after three,
po tym,in this,
po udostępnieniu,released on,
po upływie,the expiry,
po wejściu,after the entry,
po wstępnym,after an initial,
po wyborach,for election,
po wyborze,after the election,
po wydaniu,to the publication,
po zakończenie,to the end,
po zakończeniu,in compliance,
po zamknięciu,closer to,
po zmianie,amendment to,
pochodne od,derived from,
pochodzą od,derived from,
pochodzenia dla,origin for,
pochodzenia do,origin for,
pociąga za,to committee shall entail,
początkiem pierwszego,start of the first,
początkowego są,primary school teachers are,
początkowo dotyczyć,initially apply,
początkowo przez,initially by,
początkowy etap,initial phase,
początkowy zamiar,original intention,
początku edukacji,beginning of secondary education,
początku każdego,beginning of each,
początku każdej,of each,
początku następnej,beginning of the next,
początku pierwszego,beginning of the first,
początku posiedzenia,first meeting,
początku sesji,start of a sitting,
poczucie solidarności,sense of solidarity,
pod adresem,petition to,
pod debatę,to debate,
pod długotrwałym,by long-term,
pod dyskusję,to parliament for debate,
pod głosowanie,to the vote,
pod jego,at its,
pod każdym,all respects to,
pod kierownictwem,under the guidance,
pod koniec,the end,
pod naciskiem,under environmental pressure,
pod ogólnym,under the overall,
pod oświadczeniem,to a declaration,
pod pewnymi,under some,
pod przewodnictwem,by the presidency,
pod przystąpienie,accession to,
pod tym,under this,
pod uwagę,to the application,
pod warunkiem,provision to,
pod wpływem,under the effect,
pod względem,regard to,
podają do,given in,
podanie o,application for,
podatkowe dla,tax incentives for,
podatkowe stanowi,tax exemption constitutes state,
podatkowych dla,tax to,
podatku energetycznego,energy tax,
podatku wobec,tax to,
podczas głosowania,during the vote,
podczas konferencji,during the ministerial conference,
podczas konsultacji,during a public consultation,
podczas którego,during which,
podczas której,during which,
podczas oceny,evaluation during,
podczas ostatnich,during the last,
podczas pierwszej,during the first,
podczas posiedzenia,sitting during,
podczas procesu,during the manufacturing process,
podczas produkcji,during the manufacturing,
podczas realizacji,during the implementation,
podczas użytkowania,during use,
poddane ocenie,evaluation are then subject,
poddane pod,subject to,
poddany ocenie,evaluation are then subject,
podejmować dodatkowych,take additional,
podejmować wszelkie,take all,
podejmują decyzję,decision taken,
podejmują indywidualnie,individually or jointly take,
podejmują konieczne,take the necessary,
podejmują niezbędne,take the necessary,
podejmują środki,means measurements taken,
podejmują tylko,taken only,
podejmują właściwe,take appropriate,
podejmują wszelkie,take all,
podejmuje decyzje,a decision,
podejmuje decyzję,take a decision,
podejmuje niezbędne,take the necessary,
podejmuje odpowiednie,take any,
podejmuje on,he shall take,
podejmuje ostateczną,take the final,
podejmuje wszelkie,take any,
podejścia będą,approach will,
podejścia do,approach to,
podejścia strategiczne,strategic approaches,
podejścia strategicznego,strategic approach,
podejście do,approach to,
podejście horyzontalne,horizontal approach,
podejście jak,approach as,
podejście powinno,approach should,
podejście strategiczne,strategic integrated approach,
podejściem normatywnym,normative approach,
podejściu do,approach to,
podejść do,approaches for,
podejść strategicznych,strategic approaches,
podkomisja do,by a subcommittee,
podkomitet analizuje,subcommittee shall evaluate,
podkomitet działa,subcommittee shall work,
podkomitet może,subcommittee may,
podkomitet nie,that the subcommittee,
podkomitet ocenia,subcommittee shall evaluate,
podkomitet składa,subcommittee shall be composed,
podkomitet spotyka,subcommittee shall meet,
podkomitet stanowi,subcommittee shall be composed,
podkopywać elastyczność,erode the apparent resilience,
podkreśla konieczność,stresses the necessity,
podkreśla wagę,stresses the importance,
podkreśla znaczenie,stresses the importance,
podkreślał potrzebę,underlined the need,
podlegają dyskryminacji,subject to discrimination,
podlegają kontroli,subject to financial control,
podlegają regulaminom,subject to the rules,
podlegał władzy,subject to the authority,
podlegały specjalnemu,subject to special,
podlegały tym,subject to,
podmioty te,it public subject,
podnoszący świadomość,raise the awareness,
podnoszenia świadomości,raising awareness,
podnoszenie świadomości,awareness raising,
podobną treść,similar content,
podobne do,similar to,
podobne podejście,similar approach,
podobne pytanie,similar question,
podobnego komitetu,similar institutional platform committee,
podobnie jak,as well as,
podobnych warunkach,similar conditions,
podobnym do,parallel with,
podobnym skutkiem,like effect,
podpis pod,signature to,
podpisu elektronicznego,electronic signature,
podróż samochodem,travelling by car,
podróże krótkoterminowe,short-term travel,
podróży krótkoterminowych,short-term travel,
podstaw do,basis for,
podstaw wiedzy,knowledge base,
podstaw wspólnych,common quality assurance framework,
podstawa prawna,legal base,
podstawą deklaracji,basis for the declaration,
podstawą dla,to be based,
podstawą postępu,basis for technical progress,
podstawę dla,basis for,
podstawę do,basis for,
podstawę naukową,scientific and technical basis,
podstawę obiektywnej,basis for an objective,
podstawę prawną,legal basis,
podstawę stosunków,basis for contractual relations,
podstawę współpracy,basis for cooperation,
podstawę wszelkich,basis for any,
podstawę wzajemnego,basis for mutual,
podstawie analizy,basis of the analysis,
podstawie artykuł,based on article,
podstawie dokumentu,basis of a document,
podstawie doświadczenia,based on experience,
podstawie informacji,basis of,
podstawie których,basis of which,
podstawie kwestionariusza,basis of a questionnaire,
podstawie oceny,basis of an assessment,
podstawie podręcznika,basis of the handbook,
podstawie powyższych,based on the above,
podstawie pracy,based on the work,
podstawie programu,framework programme,
podstawie projektu,basis of the draft,
podstawie propozycji,basis of a proposal,
podstawie rocznego,basis of the annual,
podstawie sprawozdania,basis of,
podstawie stosownych,basis of relevant,
podstawie tego,basis that,
podstawie układu,framework agreement,
podstawie ustnego,basis of an oral,
podstawie wniosku,basis of,
podstawie wspólnych,basis of mutual,
podstawie wszelkich,basis of any,
podstawie wyników,based on the outcome,
podstawie zadowalającej,basis of,
podstawie załącznika,basis of annex,
podstawie załączników,basis of annexes,
podstawie zawartości,basis of energy content,
podstawowa powinna,basic education should,
podstawową zasadą,fundamental principle,
podstawowe informacje,essential information,
podstawowe wolności,rights and fundamental,
podstawowego celu,ultimate objective,
podstawowego zużycia,primary energy consumption,
podstawowych do,basic research for,
podstawowych materiałów,basic materials,
podstawowych opakowań,primary packaging,
podstawowych unii,union charter of fundamental,
podstawowych wolności,rights and fundamental,
podstawowych zasobów,essential resources,
podstawowym celem,ultimate objective,
podstawowym niniejszej,ultimate objective of this,
podstawy dla,basis for,
podstawy do,basis for,
podstawy instytucjonalne,institutional base,
podstawy prawnej,legal basis,
podsumowanie istotnych,summary of the substantial,
podsumowanie takich,summary of such,
podsumowując pewne,sum up some,
podwojenie całkowitego,doubling the overall,
podwójną rolę,dual role,
podwójne dla,dual training for,
podwójnej sumie,double the current amount,
podziału pracy,division of labour,
podzielona za,divided by,
podziemnym magazynie,underground storage,
pogląd komisji,view of the commission,
poglądów parlamentu,parliament's views,
poglądy parlamentu,parliament's views,
pogłębiania dialogu,deepening political dialogue,
pogorszenia jej,deterioration of its,
pogorszyć jakości,impair the quality,
pogrążyła kraj,plunged the country,
pogwałcenie wolności,violation of the freedom,
poinformować instytucję,inform a community institution,
poinformować komisję,inform the commission,
poinformowała sekretariat,informed the secretariat,
poinformują komisję,inform the commission,
poinformują parlament,inform the european parliament,
poinformują również,also inform,
poinformuje parlament,informed parliament,
poinformuje wnioskodawcę,inform the applicant,
pojazd był,vehicle has been,
pojazd nie,vehicle does not,
pojazdach mechanicznych,motor vehicle,
pojazdów do,vehicle to,
pojazdów mechanicznych,motor vehicle,
pojazdów powinni,vehicle manufacturers should,
pojazdy nie,vehicle does not,
pojedyncze przedsiębiorstwo,single undertaking,
pole do,opportunity is to,
policyjną misję,police training mission,
polietylen wysokiej,high density polyethylene,
polityce energetycznej,energy policy,
polityce rolnej,agricultural policy,
polityce sąsiedztwa,neighbourhood policy,
polityczna może,political group may,
polityczna składa,political group shall comprise,
polityczna stabilność,political stability,
polityczną wolę,political will,
polityczne dla,political groups for,
polityczne do,political bodies to,
polityczne informują,political groups shall inform,
polityczne proporcjonalnie,political groups in proportion,
polityczne rozdział,political groups chapter,
polityczne spośród,political composition of,
polityczne zaangażowanie,political commitment,
politycznego między,political dialogue between,
politycznego pomiędzy,political dialogue between,
politycznej albo,political group or at,
politycznej ani,political or other,
politycznej jest,political groups shall,
politycznej może,political group may,
politycznej nie,political group is not,
politycznej przez,political activities by,
polityczny liczba,political dialogue the number,
politycznych dla,to political,
politycznych między,political sensitivities between,
politycznych mogą,political group chairmen may,
politycznym do,by political,
politycznym rozwiązaniem,political solution,
polityk wspólnoty,community policy,
polityka badań,research policy,
polityka badawcza,research policy,
polityka gospodarcza,economic policy,
polityka handlowa,trade policy,
polityka lotnicza,aviation policy,
polityka ma,policy has,
polityka morska,maritime policy,
polityka planowania,planning policy,
polityka sąsiedztwa,neighbourhood policy,
polityka spójności,cohesion policy,
polityka stosunków,relations policy,
polityka strategiczna,strategic policy,
polityka transportowa,transport policy,
polityka zagraniczna,foreign policy,
politykach wspólnoty,union policy,
polityką bezpieczeństwa,security policy,
polityką celną,customs policy,
polityką energetyczną,energy policy,
polityką morską,maritime policy,
polityką partnerstwa,partnership policy,
polityką regionalną,regional policy,
polityką rolną,agricultural policy,
polityką sąsiedztwa,neighbourhood policy,
polityką spójności,cohesion policy,
polityką wspólnoty,community policy,
polityką zagraniczną,foreign and security policy,
politykę energetyczną,energy policy,
politykę sąsiedztwa,neighbourhood policy,
polityki audiowizualnej,audiovisual policy,
polityki bezpieczeństwa,security policy,
polityki celnej,customs policy,
polityki dobrego,good neighbourhood policy,
polityki energetycznej,energy policy,
polityki gospodarczej,economic policy,
polityki handlowej,commercial policy,
polityki informacyjnej,information and media policy,
polityki językowej,language policy,
polityki kosmicznej,space policy,
polityki morskiej,maritime policy,
polityki nauczania,teaching and learning policy,
polityki poprzez,policy coherence by,
polityki powinny,policy should,
polityki produktu,product policy,
polityki przemysłowej,industrial policy,
polityki przestrzeni,space policy,
polityki publicznej,public policy,
polityki regionalnej,regional policy,
polityki rolnej,agricultural policy,
polityki rozwoju,development and cooperation policy,
polityki równych,equal opportunities policy,
polityki sąsiedztwa,neighbourhood policy,
polityki społecznej,social policy,
polityki spójności,cohesion policy,
polityki strukturalnej,structural policy,
polityki szkoleń,training policy,
polityki transportowej,transport policy,
polityki unii,union policy,
polityki wielojęzyczności,multilingualism policy,
polityki wodnej,water policy,
polityki wspólnoty,union policy,
polityki za,multilingualism policy,
polityki zagranicznej,foreign policy,
polityki zarządzania,policy of global governance,
polityki zatrudnienia,employment policy,
polityki zewnętrznej,external policy,
polityki związane,policy objectives attached,
polu edukacji,field of education,
polu współpracy,field of regional cooperation,
połączenia obu,combination of both,
połączenie prac,linking the work,
połączenie różnych,combination of different,
połączeniu ze,conjunction with,
połowę inwestycji,half the oecd investment,
połowie roku,half of the year,
połowie tego,half of that,
połowy całości,half of the total,
położenie geograficzne,geographical situation,
położeniu geograficznemu,geographical position,
pomagając naszym,helping our,
pomarańczowej rewolucji,orange revolution,
pomiarów jest,measurement is,
pomiarów prekursorów,precursor sampling and measurement,
pomiarów stałych,fixed measurement,
pomiary ciągłe,continuous measurement,
pomiary prekursorów,measurement of ozone precursor,
pomiędzy dwoma,between two,
pomiędzy jednym,between one,
pomiędzy klimatem,between climate,
pomiędzy komisją,between the commission,
pomiędzy konkurencyjnością,between competitiveness,
pomiędzy krajowymi,between the national,
pomiędzy nimi,among them that,
pomiędzy parlamentem,between parliament,
pomiędzy pomocą,between community assistance,
pomiędzy programem,between the programme,
pomiędzy pułapami,ceiling between,
pomiędzy radą,between the council,
pomiędzy unią,between the european union,
pomiędzy wszystkie,among all,
pomimo braku,despite the lack,
pomimo starań,despite efforts,
pomimo wysokich,despite relatively high,
pomoc administracyjną,administrative support,
pomoc dla,assistance to,
pomoc finansowa,financial assistance,
pomoc finansową,financial assistance,
pomoc humanitarna,humanitarian aid,
pomoc humanitarną,humanitarian aid,
pomoc jest,assistance shall,
pomoc państwa,state aid,
pomoc przy,aid to,
pomoc publiczna,public support,
pomoc techniczną,technical assistance,
pomoc żywnościową,food assistance,
pomocą dla,help for,
pomocą finansową,financial assistance,
pomocą pomocniczego,assistance of the subsidiary,
pomocą ze,with practical help,
pomoce dydaktyczne,teaching aid,
pomocną rolę,useful role,
pomocnicze mogą,subsidiary bodies may,
pomocniczego organu,subsidiary body,
pomocniczy organ,subsidiary body,
pomocniczych reprezentujący,subsidiary bodies representing,
pomocniczym aktualnej,subsidiary bodies with timely,
pomocy administracyjnej,administrative assistance,
pomocy dla,assistance for,
pomocy finansowej,financial assistance,
pomocy gospodarczej,economic aid,
pomocy nie,assistance have not,
pomocy państwa,state aid,
pomocy państwowej,public aid,
pomocy poprzez,assistance through,
pomocy przedsiębiorstwom,helping business,
pomocy przy,support measures need to,
pomocy są,assistance may be,
pomocy technicznej,technical assistance,
pomocy wspólnoty,community macro-financial assistance,
pomocy zewnętrznej,external assistance,
pomyślnie zakończyć,conclude negotiations successfully,
ponad cztery,over four,
ponad próbnik,above the sampler,
ponieść komisja,commission may incur,
ponieważ adaptacja,because adaptation,
ponieważ będzie,as this will,
ponieważ cel,since the objective,
ponieważ granice,since the moldovan border,
ponieważ jest,as it is,
ponieważ kwestia,since the question,
ponieważ mogą,can be characterised as,
ponieważ może,as it can,
ponieważ niektóre,since some,
ponieważ są,as they are,
ponieważ stężenie,as the concentration,
ponieważ stosunki,as eu-georgia relations,
ponieważ szczebel,as the regional level,
ponieważ umowa,since the agreement,
ponieważ zmiany,as climate change,
poniżej działania,below activities,
poniżej którego,below which,
ponownie do,again to,
poparcia dla,support for,
poparcia tylko,support only,
poparcia wszystkich,support of all,
poparcie co,supporting documents needed to,
poparcie dla,support for,
poparcie od,support from,
poparciu byłego,support of the former,
popiera potrzebę,need for further,
popierają jego,support its,
