poparcie dla ambitnej polityki,support for an ambitious eu policy,
poparcie dla strukturalnego rozwoju,support for the structural development,
poparcie od społeczności międzynarodowej,support from the international community,
popierać i ułatwiać wymianę,promote and facilitate the exchange,
popierany przez bank światowy,supported by the world bank,
poprawek do wspólnego stanowiska,amendment to the common position,
poprawek i bez debaty,without amendment and debate,
poprawę wiedzy naukowej poprzez,improvement of scientific knowledge through,
poprawiając atrakcyjność i jakość,improving the attractiveness and quality,
poprawki do wspólnego stanowiska,amendment to the common position,
poprzez badania i rozwój,through research and technological development,
poprzez bezpośrednie inwestycje zagraniczne,through foreign direct investment,
poprzez bliską współpracę nad,through close cooperation at,
poprzez dialog i współpracę,through dialogue and cooperation,
poprzez dostęp do zasobów,through access to community resources,
poprzez etykietowanie oraz standardowe,by labelling and standard,
poprzez odpowiednie planowanie swoich,through appropriate planning of their,
poprzez regularny i systematyczny,through regular and systematic,
poprzez rozwój i demonstrację,through development and demonstration,
poprzez swe szerokie zaangażowanie,through its broad commitment,
poprzez utworzenie czterech wspólnych,through the creation of four common,
popyt na transport lotniczy,demand for air transport,
porównywalne i istotne dane,comparable and relevant environmental data,
porównywalne środki na produkcję,comparable resources to the production,
porządek każdego posiedzenia jest,agenda for each meeting shall,
posiadają doświadczenie i uznane,have the acknowledged competence and experience,
posiedzenia konsultacyjnego w ministerstwie,consultative meeting at the ministry,
posiedzenie na określony czas,sitting for a specific period,
posiedzeniu ministerialnym wymiaru północnego,northern dimension ministerial meeting of,
postępów w adaptacji do,progress on adaptation to,
postępu będzie wymagało połączenia,progress will require a combination,
postępu naukowego i technicznego,scientific and technical progress will,
postępu technicznego dyrektywę rady,technical progress council directive,
postępu technicznego i wyników,technical progress and to the results,
postępu technicznego w wielu,technical progress in many,
postępu wiedzy i technologii,progress of knowledge and technology,
postępy i rozpatruje wszelkie,progress and examine any,
postępy w konstruktywnym dialogu,progress in constructive political dialogue,
postępy w zapobieganiu torturom,progress in the prevention of torture,
poszanowanie ich prawa do,respecting their right to,
poszczególne gatunki nie będą,particular species will no,
poszerzać i intensyfikować relacje,widen and intensify its relationship,
pośredniego i bezpośredniego wsparcia,direct and indirect financial support,
pośrednika odpowiedzialnego za realizację,intermediary responsible for implementation,
pośrednio lub bezpośrednio działalnością,directly or indirectly to human activity,
potencjalnie użytecznym źródłem do,potentially useful source for,
potencjalny klient nie może,potential customer can not,
potencjał narodowy do produkcji,national potential for production,
potrzebą rozległej strategii bezpieczeństwa,need for a comprehensive security strategy,
potrzebę były wystarczające pod,to this need were of sufficient,
potrzebę i rozpoczęła dużą,need and has launched a major,
potrzebę prób na zwierzętach,need for animal testing,
potrzebę sprawiedliwych i właściwych,need for equitable and appropriate,
potrzeby zmiany nastawienia powinny,need to change orientation should,
poufności i integralności informacji,confidentiality and integrity of information,
poważne i wymagają złagodzenia,severe and necessitate mitigation,
poważne techniczne i ekonomiczne,serious technical and economic,
poważne zaniepokojenie niezwykle wysokimi,serious concern over the extremely high,
poważnymi lub nieodwracalnymi szkodami,serious or irreversible damage,
powiązania między wzrostem gospodarczym,link between economic growth,
powiązań między wzrostem gospodarczym,link between economic growth,
powierzchni ziemi i atmosfery,earth's surface and atmosphere,
powietrzu powinny być rutynowo,air should be routinely,
powinien być opublikowany także,should also be published,
powinien być otwarty dla,should be open to,
powinien mieć za wzór,should have as its model,
powinna być w stanie,should be in a position,
powinna mieć negatywnego wpływu,should not have a negative impact,
powinna utrzymywać regularne kontakty,should maintain regular contact,
powinna w żaden sposób,should not detract in any way,
powinny być aktywnie zaangażowane,should be actively involved,
powinny być dostępne bezpośrednio,should be made directly accessible,
powinny być odpowiedzialne za,should be responsible for,
powinny być otwarte dla,should be open to,
powinny być uprawnione do,should be entitled to,
powinny być w pełni,should be fully documented at,
powinny być w społeczeństwie,should be addressed by society on,
powinny one mierzyć zarówno,they should measure both,
powinny współistnieć na równych,should coexist on an equal,
powyżej oraz na wniosek,above and on request,
powyższa lista nie jest,above list is not,
poza nauczanie języków obcych,beyond foreign language teaching,
poziom krytyczny dla zdrowia,critical level for human health,
poziom taki powinien być,such a level should be,
poziomie globalnym będzie prowadził,global level will lead,
poziomie krajowym świadomości społecznej,national level public awareness,
poziomie regionalnym często opierają,regional level often rely,
poziomu bezpieczeństwa wewnątrz wspólnego,level of security within the common,
poziomy i mieszanie pionowe,horizontal transport and vertical mixing,
pozostają ważną bazą dla,remain an important basis for,
pozostaje ostrożna i konserwatywna,remained careful and conservative,
pozytywną rolę w rozwoju,positive role in the development,
pozytywne wyniki gospodarcze nie,positive economic results achieved are not,
pozytywnej roli w przyszłości,positive role in the future,
pozytywny wpływ na ogólne,positive impact on the overall,
pół godziny przed rozpoczęciem,half an hour before the beginning,
prac na następny rok,work programme for the following year,
pracy i liberalizacją handlu,labour and trade liberalization,
pracy i na rynku,workplace and in the labour market,
pracy i polityki społecznej,labour and social policy,
pracy i prawa spółek,labour law and the trade company,
praktyce zawodowej i szkoleniach,professional practice and training,
praktykę i nie będzie,practice and will not,
prasie krajowej i lokalnej,national and local press has,
prasowego oraz pełnego zaangażowania,press office and for full involvement,
prawa do publicznego dostępu,right of public access,
prawa międzynarodowego i pokojowego,international law and peaceful,
prawa strony trzeciej do,third party's right to,
prawdopodobne tempo zmian nadal,likely pace of change are still,
prawdopodobnego tempa i wpływu,likely pace and impact,
prawdopodobnie wymagać globalnego zmniejszenia,likely to require a global reduction,
prawem do głosowania liczbą,right to vote with a number,
prawnie wiążącego traktatu międzynarodowego,legally binding international treaty,
prawo do głosowania jest,right to vote is,
prawo do głosowania prawo,right to vote the right,
prawodawstwo i podejścia strategiczne,legislation and the strategic approaches,
prawodawstwo krajowe powinno więc,national legislation should therefore,
precyzyjnej i jednolitej definicji,precise and uniform definition,
presję na rynek poprzez,pressure on the market through,
presję na samozwańczy rząd,pressure on the self-proclaimed government,
prezydencja i komisja wspólnie,presidency and the commission jointly,
procedurę pisemną i po,written procedure and further,
procedurę przejrzystości przez publikację,transparency procedure through the publication,
proces decyzyjny i kluczowe,decision-making process and key,
procesem dialogu i negocjacji,process of dialogue and negotiations,
procesów budżetowych oraz do,budgetary processes and into,
procesów meteorologicznych i fotochemicznych,meteorological and photochemical processes affecting,
procesu tworzenia polityki poprzez,process of policy making through,
producenta pojazdów lub profesjonalnego,vehicle manufacturer or the professional,
produkcja i gospodarka zasobami,production and management of biological resources,
produkcją i składem opakowań,manufacturing and composition of packaging,
produkcji i spożycia poprzez,production and consumption patterns by,
produkcji na szczeblu międzynarodowym,production patterns at the international level,
produkcji opakowań nie powinno,manufacturing of packaging should not,
produkcji opakowań nie powinny,manufacturing of packaging should not,
produkcji oraz procesach wewnętrznego,manufacturing and internal waste treatment processes,
produkowany z oleju roślinnego,produced from vegetable or animal oil,
profesjonalnego importera pojazdów do,professional importer of a vehicle into,
progów informacyjnych lub progów,information threshold or alert threshold,
program badań i rozwoju,research and technological development programme in,
program operacyjny nie może,operational programme can not,
program powinien być otwarty,programme should be open,
program ten jest oceniany,this programme shall be assessed,
programem operacyjnym i skorzystać,operational programme and benefit,
programie jest otwarty dla,programme shall be open to,
programie może być także,programme may also be,
programie prac na rok,work programme for the following year,
programowania oraz zarządzania pomocą,assistance programming and management,
programu działań będzie wymagało,programme of activities will require,
programu econtentplus i planowania,econtentplus programme and in planning,
programu i dlatego nie,programme and therefore should not,
programu może również obejmować,programme may also cover,
programu nauki i technologii,programme on science and technology,
programu polityki i działania,programme of policy and action,
programu polityki i działań,programme of policy and action,
programu prac na następny,work programme for the following,
programu w okresie od,programme for the period,
programy operacyjne mogą być,operational programme is being established may,
projekt dochodów i wydatków,draft estimates of revenue and expenditure,
projektowania i produkcji nowych,design and production of new,
projektowaniem i kontrolą ich,design and control of their,
projektu rezolucji legislacyjnej odracza,draft legislative resolution shall be postponed,
promieniowanie i mają słabe,radiation and have a slight,
promocja produkcji i użycia,promotion of the production and use,
promować przejrzystość i odpowiedzialność,promote transparency and accountability,
promować stabilność i dobrobyt,promote stability and prosperity,
promować utrzymanie i rozwój,promote the maintenance and the development,
proponuje radzie stowarzyszenia wszelkie,propose to the association council any,
proporcjonalności niniejsza dyrektywa nie,proportionality this directive does not,
propozycja jest dopuszczalna tylko,proposal shall be admissible only,
propozycja rezolucji lub propozycja,motion for resolution or the proposal,
propozycja rezolucji nadal może,motion for resolution may still,
propozycji właściwej do tego,proposal as appropriate to this,
protokołu mogą uczestniczyć jako,protocol may participate as,
protokołu na jego pierwszej,protocol at its first,
protokołu przyjmie na pierwszej,protocol shall adopt at its first,
prowadzi do znacznego negatywnego,lead to a significant negative,
prowadzić do długofalowego partnerstwa,lead to a long-term partnership,
próbek dla stałych pomiarów,sampling points for fixed measurement,
próbek i pomiarów prekursorów,precursor sampling and measurement,
próbek powinien być nieograniczony,probe should be unrestricted,
prywatnych inwestycji w vet,private investment in vet,
przed pierwszym okresem zobowiązań,prior to the first commitment period,
przed przyjęciem niniejszego protokołu,before the adoption of this protocol,
przed sądem w kraju,before a tribunal in their country,
przedsiębiorstw oraz sektora publicznego,business and public sector,
przedstawia zalecenie do drugiego,submit a recommendation for second,
przedstawiciel jest zapraszany co,shall invite the high representative to,
przegląd komisja przedstawia do,review the commission shall submit to,
przegląd postępów w innych,overview of progress in other,
przegląd postępu i ocena,review of progress and an assessment,
przegląd ten zapewnia spójność,this review shall ensure coherence,
przejrzystości oraz wymiany informacji,transparency and the exchange of information,
przejrzystość międzynarodowych negocjacji handlowych,transparency of international trade negotiations,
przejrzysty i demokratyczny sposób,transparent and democratic manner,
przejrzystych i stałych informacji,clear and constant information,
przejścia do gospodarki rynkowej,transition to a market economy,
przejścia do konkurencyjnej gospodarki,transition towards a competitive knowledge-based economy,
przejściowy i tymczasowy problem,transitional and temporary problem,
przemysłu i energetycznym powinno,industry and energy sectors should,
przemysłu przetwórczego i ustanowienie,processing industry and the establishment,
przepisy o dostępie do,provision for access to,
przepisy podobne do artykuł,provision similar to that of article,
przepływ powietrza w sąsiedztwie,air flow in the vicinity,
przepływie funduszy oraz znaczenie,flow of funds and the importance,
przepływu funduszy oraz wagę,flow of funds and the importance,
przestrzeni informacyjnej i społeczeństwa,space and an information society,
przestrzeni kosmicznej - badania,space foundations - space research,
przestrzeni lotniczej między unią,aviation area between the european union,
przestrzeni lotniczej z unią,aviation area with the european union,
przestrzeni lotniczej ze wschodnimi,aviation area with its eastern,
przestrzeń lotnicza stworzyłaby nowe,aviation area would create substantial new,
przeszkolenie społeczeństwa obywatelskiego do,training civil society for,
przewodniczącego lub wiceprzewodniczącego komisji,chairman or vice-chairman of a committee,
przewodniczący grupy politycznej może,chairman of a political group may,
przewodniczący właściwej komisji parlamentarnej,chairperson of the appropriate parliamentary committee,
przewodniczących komisja specjalna pod,special committee chaired by,
przewoźnika lotniczego przez każdą,air carrier by each,
przez komisję i nie,by the commission and may not,
przez komisję lub przez,by the commission or by,
przez komisję w decyzji,by the commission in its decision,
przez komisję w szczególnych,by the commission in specific,
przez konferencję ministerialną o,by the ministerial conference on,
przez kwas siarkowy podczas,by sulphuric acid during,
przez międzynarodową konfederację związków,by the international trade union confederation,
przez międzynarodowy fundusz walutowy,by the international monetary fund,
przez misję tymczasowej administracji,by the un interim administration mission,
przez parlament bez debaty,by parliament without debate,
przez parlament i radę,by parliament and the council,
przez podkomitet na początku,by the subcommittee at the beginning,
przez pomocniczy organ do,by the subsidiary body,
przez radę do jej,by the council to its,
przez radę dokumentu konsultacyjnego,consultative document established by the council,
przez radę lub komisję,by the council or the commission,
przez radę w różnych,by the council in different,
przez regionalne organizacje integracji,by a regional economic integration organization,
przez rząd państwa trzeciego,by the third country government,
przez sekretariat w połączeniu,by the secretariat in conjunction,
przez stan rozwoju technicznego,by the state of technical development,
przez stronę jako poufne,by a party as confidential,
przez strukturę międzyrządową eureka,by the intergovernmental structure eureka,
przez światową organizację meteorologiczną,by the world meteorological organization,
przez traktat o unii,by the treaty on european union,
przez upał oraz zapotrzebowania,heat deaths and demand for air,
przez wspólne centrum badawcze,by the joint research centre,
przez wspólnotę i istnieje,by the community and there is,
przez wspólnotę i jej,by the community and its,
przez wspólnotę i przez,by the community and by,
przez wspólnotę jako całość,the community as a whole,
przez wspólnotę oraz jej,by the community and its,
przez wspólnotę oraz wszystkie,by the community and all,
przez wspólny organ zarządzający,by a joint managing authority,
przez wspólny sekretariat techniczny,by a joint technical secretariat,
przeznaczeniu pierwotnym lub o,original purpose or for,
przy ich wspólnej części,to their shared part,
przy rozwijaniu zdolności do,in developing the capacity to manage,
przy zewnętrznych granicach unii,at the european union external border,
przydatne zarówno w procesie,useful both for the process,
przygotowania i wdrażania jej,preparation and implementation of its,
przygotowania językowego i kulturowego,linguistic and cultural preparation for,
przygotowania na zmiany klimatu,preparation for climate change,
przygotowanie i przeszkolenie społeczeństwa,preparing and training civil society,
przygotują raport dla konferencji,prepare a report to the conference,
przygranicznymi oraz harmonijnej integracji,border regions and harmonious territorial integration,
przyjęcia lub odrzucenia wniosku,adoption or rejection of the request,
przyjęcia lub zatwierdzenia przez,acceptance or approval by,
przyjęcie załącznika lub poprawki,annex or adoption of the amendment,
przyjęciu lub odrzuceniu danej,adoption or rejection of a particular,
przyjęciu niniejszej dyrektywy komisja,adoption of this directive the commission,
przyjęciu przez parlament opinii,adoption by parliament of its opinion,
przyjęciu wspólnego programu operacyjnego,adoption of the joint operational programme,
przyjęciu załącznika lub poprawki,annex or adoption of the amendment,
przyjęła krajowy plan działania,adopted a national plan of action,
przyjęto pięcioletni program prac,adopted a five-year work programme,
przyjęty załącznik lub poprawka,adopted annex or amendment,
przyjmie na pierwszej sesji,adopt at its first session,
przyjmując rezolucję na podstawie,adopting a resolution on the basis,
przyjmuje niniejsze wspólne działanie,adopted this joint action,
przyjmuje wspólny program operacyjny,adopt each joint operational programme,
przykład poprzez zastosowanie instrumentów,example by using the instrument,
przypadków śmierci lub odwołania,case of his death or dismissal,
przypadku projekt rezolucji legislacyjnej,case the draft legislative resolution,
przypadku w sposób dostosowany,case in a manner tailored,
przystąpiła do protokołu fakultatywnego,acceded to the optional protocol,
przystąpiły do protokołu fakultatywnego,acceded to the optional protocol,
przystępnych cen energii dla,affordable energy costs for,
przyszły wzrost średniej temperatury,future global average temperature increase,
przyszłych okresów polityki spójności,future period of the cohesion policy,
przyszłych ramach finansowych powinno,next financial framework should,
przywiązują dużą wagę do,attach great importance to,
przywiązuje dużą wagę do,attaches great importance to,
przywóz i dystrybucję opakowań,import and distribution of packaging,
przyznała na rozprawie komisja,commission acknowledged at the hearing,
publicznego do informacji o,public access to information on,
publicznego i bezpieczeństwa żywności,public health and food safety,
publicznego lub prywatnego interesu,public or private interest,
publicznych i prywatnych inwestycji,public and private investment,
publikacja w dzienniku urzędowym,publication in the official journal,
publikacji w dzienniku urzędowym,publication in the official journal,
publikować i regularnie aktualizować,publish and regularly update,
pułap rezerwy na gwarancje,ceiling for the loan guarantee reserve,
punktu do postępu naukowego,point to scientific and technical progress,
pytań do komisji może,question time with the commission may,
pytań do rady może,question time with the council may,
pytań w komisji rozdział,question time in committee chapter,
rada i komisja mogą,commission and council may,
rada i komisja powinny,council and the commission should,
rada nie przyjmie decyzji,council has not adopted a decision,
radą gospodarczą i społeczną,economic and social council will,
radą i komisją ograniczenie,council and commission on the limitation,
radę i komisję nie,council and the commission not,
radę lub komisję wobec,council or the commission to,
rady lub jego przedstawicielem,council or his representative,
rady lub wysokiego przedstawiciela,council or the high representative,
rady stowarzyszenia i stosowane,association council and applied,
rady stowarzyszenia w marcu,at the association council of march,
radzie stowarzyszenia wszelkie inne,association council any other,
ramach ich mandatu parlamentarnego,framework of their parliamentary mandate,
ramach polityki i zawierają,policy framework and shall contain,
ramy dla pogłębiania dialogu,framework for deepening political dialogue,
ramy dla współpracy regionalnej,regional framework for cooperation,
ramy instytucjonalne dialogu społecznego,institutional framework for social dialogue,
ramy instytucjonalne stosunki umowne,institutional framework contractual relations,
ramy krajowej i regionalnej,framework for euro-mediterranean national and regional,
ramy planowania i przekazywania,framework for planning and delivering,
ratyfikację konwencji z aarhus,ratification of the aarhus convention,
reagowały na wszelkie potrzeby,react to any requirement,
realizacja enp musi zatem,implementation of the enp must therefore,
realizację pięcioletniego programu prac,implementation of the five-year work programme,
realizację programu integracji obywatelskiej,implementation of a civic integration programme,
realizację tego planu działań,implementation of this plan of action,
realizacji i kontroli tych,implementation and monitoring of those,
realizacji i ocenie enp,implementation and evaluation of the enp,
realizacji jej planu działania,implementation of its action plan,
realizacji niniejszego wspólnego działania,implementation of this joint action,
realizacji pięcioletniego programu prac,implementation of the five-year work programme,
realizacji strategii rynku wewnętrznego,realisation of the internal market strategy,
realizacji tego planu działania,implementation of that action plan,
realizacji wspólnego programu operacyjnego,implementation of the joint operational programme,
realizacji wydatków w przyszłości,implementation of expenditure for the future,
redukować lub zapobiegać antropogenicznym,reduce or prevent anthropogenic,
reformą parlamentarną i samorządem,parliamentary reform and local self-government,
reformą wspólnej polityki rolnej,reform of the common agricultural policy,
reformy polityczne i rozwój,political reform and economic development,
reformy procesy reform politycznych,reform the political reform processes,
region lub inne państwo,another region or member state,
regionalna integracja jako czynnik,regional integration as a factor,
regionalna organizacja integracji gospodarczej,regional economic integration organization,
regionalną organizacją integracji gospodarczej,regional economic integration organization,
regionalną organizację integracji gospodarczej,regional economic integration organization,
regionalną współpracę i integrację,regional cooperation and integration,
regionalne i dialog polityczny,regional conflicts and political dialogue,
regionalne i lokalne muszą,regional and local bodies must,
regionalne organizacje integracji gospodarczej,regional economic integration organization,
regionalne ramy euromed mogą,regional euromed framework can,
regionalne ze szczególnym naciskiem,regional circumstances with particular emphasis,
regionalnego rozdziału wszelkiego dodatkowego,regional distribution of any additional,
regionalnego wymiaru wszechstronnego partnerstwa,regional dimension of a comprehensive partnership,
regionalnej i polityki spójności,regional and cohesion policy,
regionalnej organizacji integracji gospodarczej,regional economic integration organization,
regionalnym i lokalnym możliwość,regional and local authorities the possibility,
regiony oraz sektory współpracy,region and cooperation sector,
regularne kontakty ze środowiskiem,regular contact with the scientific community,
regularnego przeglądu sytuacji politycznej,regular review of the political situation,
regularnie pod długotrwałym wpływem,regularly affected by long-term,
regularny i systematyczny dialog,regular and systematic dialogue,
regulują sektor usług publicznych,regulate the public service sector,
rejestrze załącznik xvi rozporządzenie,register annex xvi regulation,
relacji z całym spektrum,relationship with the whole spectrum,
reprezentatywne próbki gleby do,sampling the representative soil samples for,
reprezentuje parlament w komitecie,represent parliament on the committee,
reprezentuje parlament w stosunkach,represent parliament in its relations,
republiki i społeczność międzynarodowa,republic and the international community,
rezerwy na gwarancje pożyczkowe,loan guarantee reserve in,
rezultatów w krótkim okresie,results in the short term,
roboczych nie może przekraczać,working visits may not exceed,
roboczych od dnia rejestracji,working days from registration,
roczne oraz sprawozdania specjalne,annual report and special,
rodziców i przyszłych rodziców,parents and future parents,
rok intensywnej nauki języka,year of intensive language learning,
rok lub okres bazowy,base year or period,
roku lub okresie bazowym,base year or period,
roku lub okresu bazowego,base year or period,
roku od daty wejścia,year after the date of entry,
roku od dnia wejścia,year from the date of entry,
rola podkomitet działa pod,role the subcommittee shall work under,
rola przedsiębiorstw w społeczeństwie,role of business in society,
rolę edukacji i szkoleń,role of education and training,
rolę jako punkt koordynujący,role as a coordinating point,
rolę w pomocy przedsiębiorstwom,part in helping business,
rolę w rozwoju tych,role in the development of those,
rolę w siódmym programie,role within the seventh framework programme,
rolę w wymianie doświadczeń,role in sharing experience,
roli każdej z instytucji,role of each institution,
roli wiedzy dla wzrostu,role of knowledge for,
rolnictwo będzie bardzo silnie,agriculture will be very strongly,
rolnictwo ma również rolę,agriculture also has a role,
roślinności przed zanieczyszczeniem fotochemicznym,vegetation from photochemical pollution,
rotacji zbiorów i użycia,crop rotation and use,
rozdział ii działania programowe,chapter ii programme activities,
rozdział iii przepisy finansowe,chapter iii financial provisions article,
rozdział iv inne przepisy,chapter iv other provisions article,
rozdziału wszelkiego dodatkowego finansowania,distribution of any additional financing,
rozmiaru i formy udziału,scale and form of financial participation,
rozpoczęciem okresu oraz jest,beginning of the period and be,
rozpoczęciu drugiego okresu obrotu,commencement of the second trading period,
rozporządzenia do wszelkich działań,regulation to all activities,
rozporządzenia finansowego rozporządzenie finansowe,financial regulation the financial regulation,
rozporządzenia oraz program działań,regulation and an action programme,
rozporządzenie zastąpi rozporządzenie rady,regulation will replace council regulation,
rozszerzenia na inne gazy,extension to other greenhouse gases,
rozszerzony na wszystkie gazy,widened to cover all greenhouse gases,
rozwiązanie i nowe ramy,solution and a new legal framework,
rozwijać tylko w bezpiecznym,only develop in a secure,
rozwinięte i inne rozwinięte,developed country parties and other developed,
rozwinięte mogą również zabezpieczyć,developed country parties may also provide,
rozwinięte oraz każda inna,party and each other,
rozwojem społecznym i ekonomicznym,social and economic development,
rozwojem społecznym są warunkiem,social development are a condition,
rozwoju gospodarczego i dobrobytu,economic development and prosperity,
rozwoju gospodarczego i ludzkiego,economic growth and human development were,
rozwoju gospodarczego i społecznego,economic and social development programmes,
rozwoju gospodarczego i zatrudnienia,economic development and employment,
rozwoju i globalnej łączności,evolution and global connectivity,
rozwoju i powinien być,development strategy and should be,
rozwoju i zachowania ich,development and preservation of their,
rozwoju kariery i uczenia,career development and lifelong learning,
rozwoju narodowego i regionalnego,national and regional development priorities,
rozwoju oraz pomoc humanitarna,development cooperation and humanitarian aid,
rozwoju regionalnego i lokalnego,regional and local development,
rozwoju społecznego i ekonomicznego,social and economic development and that,
rozwoju technologicznego i demonstracji,technological development and demonstration,
rozwoju w rio de,development in rio de,
rozwój ekonomiczny jest niezbędnym,economic development is essential,
rozwój i aktualizacja obecnych,development and updating of current,
rozwój i demonstracja nowych,development and demonstration of new,
rozwój i pełne poszanowanie,development and full respect,
rozwój i wdrożenie wspólnych,development and implementation of common,
rozwój musi być dostosowany,development must be adapted,
rozwój społeczny i ekonomiczny,economic and social development and poverty,
również silne poparcie od,also received strong support,
również z każdego protokołu,also having withdrawn from any protocol,
również z niniejszego protokołu,also having withdrawn from this protocol,
równorzędny poziom ochrony dla,equivalent level of protection to,
równość płci jest zasadniczym,gender equality is a fundamental,
równoważną ilość nowego oleju,equivalent quantity of new oil,
różnorodnego i wielojęzycznego dziedzictwa,diverse and multilingual heritage,
różnorodności językowej po raz,linguistic diversity for the first,
różnorodności językowej w społeczeństwie,linguistic diversity in the information society,
różnorodności kulturowej i językowej,cultural and linguistic diversity,
różnorodność językowa i kulturalna,linguistic and cultural diversity are,
różnorodność językową i kulturową,cultural and linguistic diversity is,
różnorodność kulturową i językową,cultural and linguistic diversity,
różnych obszarach i pomiędzy,area itself and between different areas,
rygorystycznymi warunkami rynkowymi dla,strict market conditions for,
rynkiem pracy i innymi,labour market and other,
rynku i rygorystycznymi warunkami,opening and strict market conditions,
rynku i wzajemne uznawanie,market opening and the mutual recognition,
rynku wewnętrznego i ochrony,internal market and consumer protection,
rynku wewnętrznego oraz unikać,internal market and avoid,
rynku wewnętrznego w dziedzinie,internal market in the customs field,
rynku wewnętrznym i nie,internal market and do not,
rynku wewnętrznym oraz intensyfikacji,internal market and the intensification,
rywalizacją i czasem nawet,rivalry and sometimes even,
ryzyka i zarządzania ryzykiem,risk assessment and risk management,
ryzyko nieodwracalnej zmiany klimatu,risk of irreversible climate change,
rząd i społeczeństwo obywatelskie,government and civil society,
rządowe będą musiały być,government departments will need to be,
rządowej strategii współpracy ze,government strategy for cooperation with,
rządów kompetentni w odnośnej,government representatives competent in the relevant,
rządu oraz reformę samorządu,government and on local self-government reform,
rzeczywistych kosztów transportu poszczególnych,real transport cost of a particular,
samochodem ma pozytywny wpływ,car is having a positive impact,
samochodowe lpg i cng,automotive lpg and cng,
samochodów będzie miało negatywne,car fuel will have a negative,
samolotu i systemu transportu,aircraft and air transport system,
samorządności regionalnej i lokalnej,regional and local self-government in,
są dobrowolne i powinny,voluntary and should be,
są dopuszczalne w przypadku,be admissible in the case,
są dostępne bezpośrednio poprzez,are not directly accessible through,
są groźne powinny być,are dangerous should be,
są istotne dla pomocy,are relevant to the assistance,
są lądy i morza,land and sea are exploited,
są liczne możliwości współpracy,is scope for cooperation in numerous,
są na wczesnym etapie,is at an early stage,
są niezbędne na tym,is indispensable at this,
są nowe ramy prawne,new legal framework should be prepared,
są obecnie dobrze rozwinięte,are now well developed,
są one bardziej niż,they are more exposed than,
są one wspólne dla,they are common to,
są otwarte dla wszystkich,be open to all,
są pierwszymi i nadrzędnymi,are the first and overriding,
są poważne i wymagają,are severe and necessitate,
są prawnie wiążące dla,are legally binding in or for,
są przyjęte przez komisję,are accepted by the commission,
są również prace przygotowawcze,preparatory work is also,
są silnymi gazami cieplarnianymi,are strong greenhouse gases,
są w dobrym stanie,are in good working order,
są wspólne dla wszystkich,are common to all,
są wyłącznym źródłem informacji,is the sole source of information,
są zawarte w przewodniku,are contained in the guide,
są zgodne z traktatem,are compatible with the treaty,
są zobowiązane dostarczać rzecznikowi,obliged to supply the ombudsman,
sektora energetycznego oraz potrzebą,energy sector and the need,
sektora lotniczego do wspólnej,common aviation area with,
sektora prywatnego oraz rozwój,private sector and the development,
sektorze transportu drogowego do,road transport sector by,
selektywnie poszerzać i intensyfikować,selectively widen and intensify,
sformułowanie to jest wystarczająco,this wording is sufficiently,
siarczanów i sadzy mają,sulphate and soot particles have,
siedem dni przed posiedzeniem,seven days before the meeting,
silną i wysokiej jakości,strong and high quality,
silne poparcie od społeczności,strong support from the international community,
silnej i spójnej międzynarodowej,strong and coherent international,
skalę światową nie są,global scale are not,
skierował ją do innego,address it to another,
skład i przewodniczący podkomitet,composition and chair the subcommittee,
składała z równej liczby,composed of an equal number,
składem opakowań - opakowania,composition of packaging - packaging,
skórą lub błoną śluzową,skin or mucous membrane,
skutecznego wykonania niniejszej dyrektywy,effective implementation of this directive,
skutecznego zarządzania i koordynacji,effective management and coordination,
skutecznej adaptacji do zmian,successful adaptation to climate change,
skutecznej i profesjonalnej komunikacji,effective and professional communication,
skutecznej ochrony przed szkodliwymi,effective protection against harmful,
skutecznej ochrony wszystkich ludzi,effective protection of all people,
skuteczności i efektywności działań,effectiveness and efficiency of the activities,
skuteczności i efektywności programu,programme's effectiveness and efficiency,
skuteczności i odpowiedzialności poprzez,efficiency and accountability through,
skuteczności i spójności krajowych,effectiveness and coherence of national,
skuteczności i spójności między,consistency and efficiency between,
skuteczności stosownych ram prawnych,effectiveness of the applicable legal framework,
skuteczność i oddziaływanie programu,effectiveness and impact of the programme,
skuteczny i spójny system,efficient and coherent system,
skutecznymi i właściwymi dostępnymi,effective and appropriate means available,
skutkiem w stosunku do,effect in relation to,
służyć za dodatkowe narzędzie,serve as an additional instrument,
socjalnego i funduszu spójności,social fund and the cohesion,
socjologia oraz filozofia nauki,sociology and philosophy of science,
solidarności i spójności społecznej,solidarity and social cohesion,
solidną podstawę dla wdrażania,solid basis for implementation,
sox do atmosfery jest,sox into the atmosphere is,
specjalne mogą być również,special measures may also be,
specjalnej komisji przez innego,special committee by another,
specyficzne krajowe i regionalne,specific national and regional,
specyficzny charakter oraz szczególnie,specific nature and the particularly,
społeczeństwa informacyjnego i technologii,society and information technology,
społeczeństwa muszą być istotne,public has to be relevant,
społeczeństwa obywatelskiego do realizacji,civil society organisations in the implementation,
społeczeństwa obywatelskiego i inne,civil society and other,
społeczeństwa obywatelskiego na wszystkich,civil society at all,
społeczeństwa obywatelskiego w partnerstwie,civil society in the partnership,
społeczeństwa obywatelskiego w proces,civil society in the process,
społeczeństwa obywatelskiego w procesie,civil society in the process,
społeczeństwa obywatelskiego w realizację,civil society organisations in the implementation,
społeczeństwa obywatelskiego w stosunkach,civil society in eu-moldova relations,
społeczeństwa obywatelskiemu w walce,civil society support in combating,
